File,Probability
7767.txt,0.155594172
7768.txt,0.151450908
7769.txt,0.115160739
777.txt,0.143677421
7770.txt,0.146171937
7771.txt,0.150857978
7772.txt,0.105764016
7773.txt,0.255170764
7774.txt,0.194744186
7775.txt,0.090889986
7776.txt,0.066772121
7777.txt,0.166244366
7778.txt,0.10150145
7779.txt,0.176715575
778.txt,0.107192865
7780.txt,0.262542507
7781.txt,0.075537677
7782.txt,0.12538944
7783.txt,0.153058699
7784.txt,0.067142999
7785.txt,0.154092625
7786.txt,0.116249071
7787.txt,0.45345397
7788.txt,0.12078102
7789.txt,0.061459039
779.txt,0.070280192
7790.txt,0.152337335
7791.txt,0.090889986
7792.txt,0.10213576
7793.txt,0.114850879
7794.txt,0.112777996
7795.txt,0.085123996
7796.txt,0.08169572
7797.txt,0.038745992
7798.txt,0.14053553
7799.txt,0.255067974
78.txt,0.077654925
780.txt,0.123630268
7800.txt,0.285359524
7801.txt,0.17436553
7802.txt,0.22090518
7803.txt,0.112645025
7804.txt,0.075644386
7805.txt,0.105769046
7806.txt,0.108969166
7807.txt,0.048646132
7808.txt,0.055606578
7809.txt,0.059690936
781.txt,0.108348003
7810.txt,0.095442821
7811.txt,0.144250195
7812.txt,0.148176314
7813.txt,0.152275144
7814.txt,0.169734998
7815.txt,0.080007493
7816.txt,0.13337968
7817.txt,0.080039154
7818.txt,0.094968129
7819.txt,0.229052448
782.txt,0.128575667
7820.txt,0.141774826
7821.txt,0.091124219
7822.txt,0.131752323
7823.txt,0.14035575
7824.txt,0.177126878
7825.txt,0.170771248
7826.txt,0.161437904
7827.txt,0.186572921
7828.txt,0.16937357
7829.txt,0.163464931
783.txt,0.136876613
7830.txt,0.159687132
7831.txt,0.170771248
7832.txt,0.147180862
7833.txt,0.230004841
7834.txt,0.144344036
7835.txt,0.138229909
7836.txt,0.17648715
7837.txt,0.167922781
7838.txt,0.170771248
7839.txt,0.05089841
784.txt,0.071496055
7840.txt,0.273893966
7841.txt,0.043529869
7842.txt,0.084279153
7843.txt,0.085061421
7844.txt,0.41487693
7845.txt,0.153997526
7846.txt,0.335203703
7847.txt,0.190229445
7848.txt,0.748187594
7849.txt,0.103287899
785.txt,0.04923521
7850.txt,0.283626065
7851.txt,0.508691084
7852.txt,0.692914694
7853.txt,0.283626065
7854.txt,0.766733179
7855.txt,0.684965407
7856.txt,0.604514076
7857.txt,0.283626065
7858.txt,0.393097254
7859.txt,0.155280794
786.txt,0.154680363
7860.txt,0.748187594
7861.txt,0.564977148
7862.txt,0.09922562
7863.txt,0.419953613
7864.txt,0.169559801
7865.txt,0.097263059
7866.txt,0.190229445
7867.txt,0.148145972
7868.txt,0.419953613
7869.txt,0.752690419
787.txt,0.054848375
7870.txt,0.748187594
7871.txt,0.198229898
7872.txt,0.659930912
7873.txt,0.283626065
7874.txt,0.634196549
7875.txt,0.930116574
7876.txt,0.177736033
7877.txt,0.134236189
7878.txt,0.182750981
7879.txt,0.180452509
788.txt,0.193699507
7880.txt,0.107745408
7881.txt,0.15585518
7882.txt,0.163390627
7883.txt,0.152090604
7884.txt,0.204921069
7885.txt,0.72826468
7886.txt,0.137681628
7887.txt,0.256933684
7888.txt,0.164579636
7889.txt,0.244429615
789.txt,0.15452781
7890.txt,0.162210852
7891.txt,0.688329286
7892.txt,0.199107701
7893.txt,0.290700391
7894.txt,0.854535635
7895.txt,0.21701354
7896.txt,0.13070441
7897.txt,0.504741513
7898.txt,0.461281683
7899.txt,0.607135978
79.txt,0.113866755
790.txt,0.134823007
7900.txt,0.381099176
7901.txt,0.103394902
7902.txt,0.504741513
7903.txt,0.468509428
7904.txt,0.21701354
7905.txt,0.854535635
7906.txt,0.172647003
7907.txt,0.46093561
7908.txt,0.335405183
7909.txt,0.802345547
791.txt,0.136958209
7910.txt,0.504741513
7911.txt,0.634196549
7912.txt,0.234641932
7913.txt,0.607135978
7914.txt,0.401053403
7915.txt,0.854535635
7916.txt,0.854535635
7917.txt,0.188248901
7918.txt,0.371122635
7919.txt,0.141786704
792.txt,0.168943542
7920.txt,0.129487246
7921.txt,0.072685345
7922.txt,0.581409095
7923.txt,0.743823842
7924.txt,0.562062735
7925.txt,0.918723779
7926.txt,0.440923109
7927.txt,0.854535635
7928.txt,0.854535635
7929.txt,0.129257231
793.txt,0.252247867
7930.txt,0.90369349
7931.txt,0.050717593
7932.txt,0.594423408
7933.txt,0.419953613
7934.txt,0.930116574
7935.txt,0.607135978
7936.txt,0.607135978
7937.txt,0.834125485
7938.txt,0.664431949
7939.txt,0.164643176
794.txt,0.098830759
7940.txt,0.214288612
7941.txt,0.166501755
7942.txt,0.059970632
7943.txt,0.21114634
7944.txt,0.483089519
7945.txt,0.768421031
7946.txt,0.335203703
7947.txt,0.423842659
7948.txt,0.419953613
7949.txt,0.483089519
795.txt,0.128610557
7950.txt,0.155973631
7951.txt,0.401053403
7952.txt,0.404888383
7953.txt,0.373521656
7954.txt,0.360578719
7955.txt,0.387462597
7956.txt,0.419953613
7957.txt,0.095021833
7958.txt,0.075029357
7959.txt,0.29490754
796.txt,0.028413526
7960.txt,0.605209073
7961.txt,0.309326118
7962.txt,0.40789434
7963.txt,0.106891535
7964.txt,0.261156346
7965.txt,0.216466069
7966.txt,0.178176956
7967.txt,0.155626549
7968.txt,0.419953613
7969.txt,0.504741513
797.txt,0.115404212
7970.txt,0.103287899
7971.txt,0.335203703
7972.txt,0.119400244
7973.txt,0.483089519
7974.txt,0.239482412
7975.txt,0.508691084
7976.txt,0.112647101
7977.txt,0.678082781
7978.txt,0.190197114
7979.txt,0.155953503
798.txt,0.126633178
7980.txt,0.159609318
7981.txt,0.909037434
7982.txt,0.445768213
7983.txt,0.854535635
7984.txt,0.464393729
7985.txt,0.82222924
7986.txt,0.854535635
7987.txt,0.157060093
7988.txt,0.193895954
7989.txt,0.097089925
799.txt,0.181713209
7990.txt,0.162937389
7991.txt,0.174957556
7992.txt,0.090792551
7993.txt,0.095213519
7994.txt,0.142070386
7995.txt,0.483089519
7996.txt,0.595236026
7997.txt,0.13070441
7998.txt,0.170771248
7999.txt,0.294638444
8.txt,0.176074161
80.txt,0.107917333
800.txt,0.099790207
8000.txt,0.087339239
8001.txt,0.204247344
8002.txt,0.748187594
8003.txt,0.163822363
8004.txt,0.16983328
8005.txt,0.175568406
8006.txt,0.146189579
8007.txt,0.172124119
8008.txt,0.133822119
8009.txt,0.140808169
801.txt,0.342989474
8010.txt,0.109644855
8011.txt,0.129884967
8012.txt,0.678082781
8013.txt,0.464070872
8014.txt,0.433821326
8015.txt,0.870226397
8016.txt,0.149105752
8017.txt,0.688329286
8018.txt,0.300737831
8019.txt,0.256622075
802.txt,0.235426416
8020.txt,0.089555021
8021.txt,0.419953613
8022.txt,0.419953613
8023.txt,0.5590538
8024.txt,0.516483057
8025.txt,0.681255793
8026.txt,0.78329201
8027.txt,0.335203703
8028.txt,0.634391783
8029.txt,0.298266248
803.txt,0.142397318
8030.txt,0.128947557
8031.txt,0.123732544
8032.txt,0.141786704
8033.txt,0.172387374
8034.txt,0.750050193
8035.txt,0.239596892
8036.txt,0.419953613
8037.txt,0.121769201
8038.txt,0.551319437
8039.txt,0.096702144
804.txt,0.046100163
8040.txt,0.118684661
8041.txt,0.212138049
8042.txt,0.096412887
8043.txt,0.164820101
8044.txt,0.090838247
8045.txt,0.116327706
8046.txt,0.204269239
8047.txt,0.377600307
8048.txt,0.163430732
8049.txt,0.100591873
805.txt,0.086301484
8050.txt,0.527545724
8051.txt,0.335203703
8052.txt,0.419953613
8053.txt,0.417740849
8054.txt,0.483089519
8055.txt,0.297920249
8056.txt,0.678082781
8057.txt,0.635527435
8058.txt,0.748187594
8059.txt,0.419953613
806.txt,0.320431803
8060.txt,0.300737831
8061.txt,0.305937718
8062.txt,0.5590538
8063.txt,0.419953613
8064.txt,0.678082781
8065.txt,0.239079201
8066.txt,0.655822817
8067.txt,0.438501722
8068.txt,0.644179915
8069.txt,0.677904023
807.txt,0.263079876
8070.txt,0.324649248
8071.txt,0.791796165
8072.txt,0.167612299
8073.txt,0.644179915
8074.txt,0.913363083
8075.txt,0.401053403
8076.txt,0.467826804
8077.txt,0.173813521
8078.txt,0.254269018
8079.txt,0.149613125
808.txt,0.148079659
8080.txt,0.342418096
8081.txt,0.26664248
8082.txt,0.10539054
8083.txt,0.678082781
8084.txt,0.134601753
8085.txt,0.828882739
8086.txt,0.105700429
8087.txt,0.373521656
8088.txt,0.115155246
8089.txt,0.08583189
809.txt,0.131098068
8090.txt,0.156771814
8091.txt,0.105163798
8092.txt,0.366852777
8093.txt,0.588879418
8094.txt,0.105163798
8095.txt,0.373521656
8096.txt,0.207866344
8097.txt,0.401053403
8098.txt,0.656447376
8099.txt,0.267564383
81.txt,0.118903166
810.txt,0.144387447
8100.txt,0.142892504
8101.txt,0.149613125
8102.txt,0.154529167
8103.txt,0.736854014
8104.txt,0.364722013
8105.txt,0.211100398
8106.txt,0.373521656
8107.txt,0.133138944
8108.txt,0.168486442
8109.txt,0.147220204
811.txt,0.136317788
8110.txt,0.22120747
8111.txt,0.124024292
8112.txt,0.708328273
8113.txt,0.162925926
8114.txt,0.348748398
8115.txt,0.105163798
8116.txt,0.504741513
8117.txt,0.748187594
8118.txt,0.678082781
8119.txt,0.124097183
812.txt,0.12119915
8120.txt,0.683840192
8121.txt,0.142892504
8122.txt,0.105163798
8123.txt,0.149613125
8124.txt,0.11986697
8125.txt,0.140989746
8126.txt,0.255056295
8127.txt,0.350583484
8128.txt,0.121046968
8129.txt,0.588879418
813.txt,0.142672138
8130.txt,0.419953613
8131.txt,0.072939882
8132.txt,0.045324954
8133.txt,0.044094433
8134.txt,0.107329442
8135.txt,0.177566205
8136.txt,0.124176773
8137.txt,0.748187594
8138.txt,0.607135978
8139.txt,0.45321951
814.txt,0.110115923
8140.txt,0.13458026
8141.txt,0.678082781
8142.txt,0.135638765
8143.txt,0.437997634
8144.txt,0.784984624
8145.txt,0.437997634
8146.txt,0.144928059
8147.txt,0.335203703
8148.txt,0.508691084
8149.txt,0.335203703
815.txt,0.096322705
8150.txt,0.644179915
8151.txt,0.327784398
8152.txt,0.095332164
8153.txt,0.256145868
8154.txt,0.120895192
8155.txt,0.069243129
8156.txt,0.394211925
8157.txt,0.096026025
8158.txt,0.588879418
8159.txt,0.678082781
816.txt,0.083006387
8160.txt,0.678082781
8161.txt,0.072731765
8162.txt,0.6811645
8163.txt,0.598500275
8164.txt,0.177683333
8165.txt,0.146098042
8166.txt,0.149613125
8167.txt,0.100991729
8168.txt,0.269343168
8169.txt,0.223641997
817.txt,0.207996726
8170.txt,0.231852241
8171.txt,0.124176773
8172.txt,0.214602969
8173.txt,0.149613125
8174.txt,0.649968031
8175.txt,0.846661689
8176.txt,0.455426119
8177.txt,0.131028827
8178.txt,0.813419529
8179.txt,0.919077078
818.txt,0.041902143
8180.txt,0.188102009
8181.txt,0.598500275
8182.txt,0.487840496
8183.txt,0.660436374
8184.txt,0.835670216
8185.txt,0.080251845
8186.txt,0.251455071
8187.txt,0.801872005
8188.txt,0.157109623
8189.txt,0.423748411
819.txt,0.11234672
8190.txt,0.401053403
8191.txt,0.411042571
8192.txt,0.423842659
8193.txt,0.872614406
8194.txt,0.483089519
8195.txt,0.154024307
8196.txt,0.14350364
8197.txt,0.09862327
8198.txt,0.184360464
8199.txt,0.097752032
82.txt,0.135314116
820.txt,0.143569426
8200.txt,0.706769645
8201.txt,0.647687069
8202.txt,0.712132818
8203.txt,0.239226781
8204.txt,0.094816719
8205.txt,0.709273029
8206.txt,0.678082781
8207.txt,0.490624132
8208.txt,0.149529946
8209.txt,0.353889599
821.txt,0.159622971
8210.txt,0.342057232
8211.txt,0.12826986
8212.txt,0.229232296
8213.txt,0.169738917
8214.txt,0.150498758
8215.txt,0.826948199
8216.txt,0.483089519
8217.txt,0.774607741
8218.txt,0.119874955
8219.txt,0.094288971
822.txt,0.022105226
8220.txt,0.100204766
8221.txt,0.170771248
8222.txt,0.671896625
8223.txt,0.599953223
8224.txt,0.439585973
8225.txt,0.385794283
8226.txt,0.482123711
8227.txt,0.305560146
8228.txt,0.892930612
8229.txt,0.412241667
823.txt,0.083824909
8230.txt,0.881257473
8231.txt,0.892930612
8232.txt,0.312227375
8233.txt,0.369768832
8234.txt,0.345827186
8235.txt,0.774167326
8236.txt,0.219648607
8237.txt,0.770155451
8238.txt,0.261155081
8239.txt,0.597595136
824.txt,0.146773332
8240.txt,0.768421031
8241.txt,0.942880582
8242.txt,0.205271196
8243.txt,0.869130386
8244.txt,0.669085966
8245.txt,0.768421031
8246.txt,0.770155451
8247.txt,0.157687547
8248.txt,0.350096415
8249.txt,0.598500275
825.txt,0.109734917
8250.txt,0.892930612
8251.txt,0.565539671
8252.txt,0.558924361
8253.txt,0.769810173
8254.txt,0.337009502
8255.txt,0.670360513
8256.txt,0.447182173
8257.txt,0.439585973
8258.txt,0.682855143
8259.txt,0.4445084
826.txt,0.065546166
8260.txt,0.704842767
8261.txt,0.876778822
8262.txt,0.892930612
8263.txt,0.952843055
8264.txt,0.868183367
8265.txt,0.7508593
8266.txt,0.204063229
8267.txt,0.700864428
8268.txt,0.761439438
8269.txt,0.17347959
827.txt,0.144635691
8270.txt,0.586916402
8271.txt,0.345827186
8272.txt,0.662521462
8273.txt,0.868183367
8274.txt,0.130486651
8275.txt,0.350606895
8276.txt,0.869130386
8277.txt,0.892930612
8278.txt,0.850642889
8279.txt,0.761439438
828.txt,0.085179103
8280.txt,0.68712135
8281.txt,0.942880582
8282.txt,0.266736793
8283.txt,0.395166958
8284.txt,0.422463575
8285.txt,0.84965973
8286.txt,0.714814723
8287.txt,0.859867386
8288.txt,0.498189792
8289.txt,0.736701753
829.txt,0.131776365
8290.txt,0.718585674
8291.txt,0.278640104
8292.txt,0.783228126
8293.txt,0.353177967
8294.txt,0.533518674
8295.txt,0.481045075
8296.txt,0.952843055
8297.txt,0.435964747
8298.txt,0.391076183
8299.txt,0.271704015
83.txt,0.180021709
830.txt,0.119408063
8300.txt,0.909037434
8301.txt,0.196329093
8302.txt,0.293175185
8303.txt,0.351803836
8304.txt,0.221397893
8305.txt,0.163598207
8306.txt,0.371589731
8307.txt,0.259219483
8308.txt,0.169746739
8309.txt,0.566917472
831.txt,0.102601479
8310.txt,0.454157889
8311.txt,0.281410341
8312.txt,0.942011604
8313.txt,0.617301887
8314.txt,0.387801141
8315.txt,0.408836118
8316.txt,0.345364815
8317.txt,0.868183367
8318.txt,0.227842226
8319.txt,0.181659699
832.txt,0.027386709
8320.txt,0.902172432
8321.txt,0.435720977
8322.txt,0.704842767
8323.txt,0.190860061
8324.txt,0.210055496
8325.txt,0.876778822
8326.txt,0.50204793
8327.txt,0.354869519
8328.txt,0.77860184
8329.txt,0.285663056
833.txt,0.091296611
8330.txt,0.267703145
8331.txt,0.201087221
8332.txt,0.927946331
8333.txt,0.759435464
8334.txt,0.33426727
8335.txt,0.403201113
8336.txt,0.520805016
8337.txt,0.718585674
8338.txt,0.544585259
8339.txt,0.359651879
834.txt,0.096214476
8340.txt,0.905628301
8341.txt,0.287223173
8342.txt,0.935384382
8343.txt,0.515648342
8344.txt,0.170912401
8345.txt,0.643193324
8346.txt,0.667310674
8347.txt,0.935384382
8348.txt,0.468796737
8349.txt,0.935384382
835.txt,0.118875275
8350.txt,0.706769645
8351.txt,0.768421031
8352.txt,0.289084341
8353.txt,0.743995229
8354.txt,0.388904482
8355.txt,0.33292166
8356.txt,0.724309783
8357.txt,0.512719614
8358.txt,0.285663056
8359.txt,0.230152998
836.txt,0.079253129
8360.txt,0.935384382
8361.txt,0.685863655
8362.txt,0.700864428
8363.txt,0.315055208
8364.txt,0.335224098
8365.txt,0.493446747
8366.txt,0.745287659
8367.txt,0.952843055
8368.txt,0.942880582
8369.txt,0.427190518
837.txt,0.29815731
8370.txt,0.590408033
8371.txt,0.231790876
8372.txt,0.84965973
8373.txt,0.28859166
8374.txt,0.439585973
8375.txt,0.794059889
8376.txt,0.315055208
8377.txt,0.868183367
8378.txt,0.257457733
8379.txt,0.321133293
838.txt,0.133270411
8380.txt,0.935384382
8381.txt,0.512719614
8382.txt,0.529113655
8383.txt,0.401819324
8384.txt,0.334017331
8385.txt,0.881257473
8386.txt,0.117601548
8387.txt,0.878267899
8388.txt,0.935384382
8389.txt,0.257046307
839.txt,0.100787943
8390.txt,0.668733947
8391.txt,0.310326843
8392.txt,0.114176268
8393.txt,0.586916402
8394.txt,0.091114771
8395.txt,0.317506766
8396.txt,0.219186553
8397.txt,0.143262095
8398.txt,0.269112665
8399.txt,0.961709635
84.txt,0.053561328
840.txt,0.155731411
8400.txt,0.47829637
8401.txt,0.511637808
8402.txt,0.27432672
8403.txt,0.935384382
8404.txt,0.485327562
8405.txt,0.935384382
8406.txt,0.498189792
8407.txt,0.770155451
8408.txt,0.834179454
8409.txt,0.921745351
841.txt,0.161086423
8410.txt,0.485327562
8411.txt,0.399108599
8412.txt,0.444814702
8413.txt,0.387566457
8414.txt,0.590030157
8415.txt,0.942011604
8416.txt,0.238441246
8417.txt,0.226754285
8418.txt,0.395996201
8419.txt,0.935384382
842.txt,0.210744077
8420.txt,0.192234828
8421.txt,0.270878691
8422.txt,0.581975709
8423.txt,0.563780633
8424.txt,0.55910728
8425.txt,0.536786932
8426.txt,0.274005695
8427.txt,0.641509014
8428.txt,0.216613054
8429.txt,0.586511439
843.txt,0.058559452
8430.txt,0.185709406
8431.txt,0.401819324
8432.txt,0.84965973
8433.txt,0.316776397
8434.txt,0.492046545
8435.txt,0.335382846
8436.txt,0.883467068
8437.txt,0.774167326
8438.txt,0.33775784
8439.txt,0.84965973
844.txt,0.075100031
8440.txt,0.454157889
8441.txt,0.416702084
8442.txt,0.415159181
8443.txt,0.843453747
8444.txt,0.575416218
8445.txt,0.586609947
8446.txt,0.385231386
8447.txt,0.675929405
8448.txt,0.876778822
8449.txt,0.508752711
845.txt,0.099341991
8450.txt,0.234389677
8451.txt,0.743189487
8452.txt,0.978069298
8453.txt,0.605651893
8454.txt,0.544585259
8455.txt,0.239156952
8456.txt,0.490248332
8457.txt,0.868183367
8458.txt,0.728217875
8459.txt,0.868183367
846.txt,0.143385916
8460.txt,0.181428457
8461.txt,0.655184748
8462.txt,0.760320514
8463.txt,0.952843055
8464.txt,0.459976211
8465.txt,0.876778822
8466.txt,0.574420348
8467.txt,0.242563231
8468.txt,0.680023599
8469.txt,0.942880582
847.txt,0.090796932
8470.txt,0.952843055
8471.txt,0.868183367
8472.txt,0.893642858
8473.txt,0.745287659
8474.txt,0.935384382
8475.txt,0.819593346
8476.txt,0.724309783
8477.txt,0.571858152
8478.txt,0.961709635
8479.txt,0.303837568
848.txt,0.125149704
8480.txt,0.651643937
8481.txt,0.463681652
8482.txt,0.278640104
8483.txt,0.978069298
8484.txt,0.37743371
8485.txt,0.361516863
8486.txt,0.282390606
8487.txt,0.570077291
8488.txt,0.260704684
8489.txt,0.43207266
849.txt,0.163919486
8490.txt,0.961709635
8491.txt,0.766126065
8492.txt,0.584638494
8493.txt,0.388877462
8494.txt,0.638989976
8495.txt,0.935384382
8496.txt,0.718585674
8497.txt,0.483451484
8498.txt,0.190349607
8499.txt,0.794059889
85.txt,0.055968449
850.txt,0.141670482
8500.txt,0.186635628
8501.txt,0.218977103
8502.txt,0.84421586
8503.txt,0.892930612
8504.txt,0.337309278
8505.txt,0.503084464
8506.txt,0.482123711
8507.txt,0.273054117
8508.txt,0.927837951
8509.txt,0.935384382
851.txt,0.059129705
8510.txt,0.978069298
8511.txt,0.946849654
8512.txt,0.918938194
8513.txt,0.391416784
8514.txt,0.892930612
8515.txt,0.7508593
8516.txt,0.978069298
8517.txt,0.342291891
8518.txt,0.675929405
8519.txt,0.341482048
852.txt,0.155796678
8520.txt,0.893642858
8521.txt,0.383115924
8522.txt,0.461009272
8523.txt,0.359536956
8524.txt,0.869130386
8525.txt,0.156471078
8526.txt,0.935384382
8527.txt,0.325776994
8528.txt,0.232465889
8529.txt,0.317520955
853.txt,0.097753628
8530.txt,0.942880582
8531.txt,0.939107044
8532.txt,0.190949903
8533.txt,0.892930612
8534.txt,0.569671754
8535.txt,0.978069298
8536.txt,0.427115272
8537.txt,0.935384382
8538.txt,0.707911023
8539.txt,0.745287659
854.txt,0.124474909
8540.txt,0.7508593
8541.txt,0.939107044
8542.txt,0.642484369
8543.txt,0.868183367
8544.txt,0.128653976
8545.txt,0.462430762
8546.txt,0.675929405
8547.txt,0.68947197
8548.txt,0.344679757
8549.txt,0.415159181
855.txt,0.073181877
8550.txt,0.267703145
8551.txt,0.643507106
8552.txt,0.169990318
8553.txt,0.893642858
8554.txt,0.978069298
8555.txt,0.218691074
8556.txt,0.978069298
8557.txt,0.169990318
8558.txt,0.148378867
8559.txt,0.198797966
856.txt,0.099762442
8560.txt,0.527738921
8561.txt,0.745287659
8562.txt,0.3233914
8563.txt,0.630213737
8564.txt,0.935384382
8565.txt,0.404605243
8566.txt,0.333802718
8567.txt,0.876778822
8568.txt,0.952843055
8569.txt,0.222303596
857.txt,0.026248993
8570.txt,0.456544992
8571.txt,0.590296478
8572.txt,0.81429751
8573.txt,0.794059889
8574.txt,0.227412842
8575.txt,0.286043797
8576.txt,0.183650764
8577.txt,0.262013134
8578.txt,0.243203837
8579.txt,0.821508148
858.txt,0.151915085
8580.txt,0.184123005
8581.txt,0.332853784
8582.txt,0.169845517
8583.txt,0.400031479
8584.txt,0.942880582
8585.txt,0.892930612
8586.txt,0.558924361
8587.txt,0.190949903
8588.txt,0.268843012
8589.txt,0.961709635
859.txt,0.439950095
8590.txt,0.351679803
8591.txt,0.642320102
8592.txt,0.254970244
8593.txt,0.796274636
8594.txt,0.45451626
8595.txt,0.335875516
8596.txt,0.876778822
8597.txt,0.782145298
8598.txt,0.952843055
8599.txt,0.350850567
86.txt,0.108499652
860.txt,0.081719391
8600.txt,0.364550063
8601.txt,0.774167326
8602.txt,0.18421651
8603.txt,0.978069298
8604.txt,0.893642858
8605.txt,0.29518247
8606.txt,0.865879324
8607.txt,0.586609947
8608.txt,0.935384382
8609.txt,0.978069298
861.txt,0.190678485
8610.txt,0.272580011
8611.txt,0.81429751
8612.txt,0.371064002
8613.txt,0.586916402
8614.txt,0.790879533
8615.txt,0.292987613
8616.txt,0.892930612
8617.txt,0.868183367
8618.txt,0.675853901
8619.txt,0.364550063
862.txt,0.104214673
8620.txt,0.952843055
8621.txt,0.713331744
8622.txt,0.952843055
8623.txt,0.630528667
8624.txt,0.272363845
8625.txt,0.545508887
8626.txt,0.961709635
8627.txt,0.868183367
8628.txt,0.700864428
8629.txt,0.286582338
863.txt,0.094632323
8630.txt,0.691484577
8631.txt,0.210849513
8632.txt,0.869130386
8633.txt,0.249961841
8634.txt,0.893642858
8635.txt,0.50139629
8636.txt,0.952843055
8637.txt,0.876778822
8638.txt,0.962571872
8639.txt,0.876778822
864.txt,0.175160018
8640.txt,0.110533354
8641.txt,0.378459954
8642.txt,0.30582777
8643.txt,0.761439438
8644.txt,0.586916402
8645.txt,0.952843055
8646.txt,0.857527613
8647.txt,0.952843055
8648.txt,0.745287659
8649.txt,0.81429751
865.txt,0.124123555
8650.txt,0.456233761
8651.txt,0.868183367
8652.txt,0.868183367
8653.txt,0.930116574
8654.txt,0.316776397
8655.txt,0.868183367
8656.txt,0.6002138
8657.txt,0.939107044
8658.txt,0.968435941
8659.txt,0.961709635
866.txt,0.029215826
8660.txt,0.971410311
8661.txt,0.433497066
8662.txt,0.657518398
8663.txt,0.961709635
8664.txt,0.978069298
8665.txt,0.285044196
8666.txt,0.415159181
8667.txt,0.288600712
8668.txt,0.81429751
8669.txt,0.589648245
867.txt,0.18850835
8670.txt,0.961709635
8671.txt,0.587815266
8672.txt,0.939107044
8673.txt,0.304900638
8674.txt,0.69166451
8675.txt,0.856707137
8676.txt,0.961709635
8677.txt,0.125672156
8678.txt,0.868183367
8679.txt,0.876778822
868.txt,0.147758035
8680.txt,0.169003486
8681.txt,0.930116574
8682.txt,0.601289289
8683.txt,0.892930612
8684.txt,0.338394456
8685.txt,0.670360513
8686.txt,0.768421031
8687.txt,0.978069298
8688.txt,0.844475176
8689.txt,0.893642858
869.txt,0.108011209
8690.txt,0.745287659
8691.txt,0.782252751
8692.txt,0.502661018
8693.txt,0.198009987
8694.txt,0.935384382
8695.txt,0.233956736
8696.txt,0.736701753
8697.txt,0.952843055
8698.txt,0.930116574
8699.txt,0.541233609
87.txt,0.129022083
870.txt,0.225170479
8700.txt,0.462430762
8701.txt,0.490480203
8702.txt,0.462430762
8703.txt,0.519471144
8704.txt,0.558924361
8705.txt,0.174204202
8706.txt,0.404671805
8707.txt,0.583036651
8708.txt,0.84965973
8709.txt,0.942880582
871.txt,0.10183418
8710.txt,0.883467068
8711.txt,0.362493711
8712.txt,0.893642858
8713.txt,0.388904482
8714.txt,0.205271196
8715.txt,0.942011604
8716.txt,0.746158277
8717.txt,0.893642858
8718.txt,0.566164039
8719.txt,0.935384382
872.txt,0.064888755
8720.txt,0.935384382
8721.txt,0.782998264
8722.txt,0.154439922
8723.txt,0.676569792
8724.txt,0.883467068
8725.txt,0.850642889
8726.txt,0.84965973
8727.txt,0.301006738
8728.txt,0.868183367
8729.txt,0.930116574
873.txt,0.079253129
8730.txt,0.930116574
8731.txt,0.942880582
8732.txt,0.657518398
8733.txt,0.939107044
8734.txt,0.935384382
8735.txt,0.868183367
8736.txt,0.746158277
8737.txt,0.961709635
8738.txt,0.776263309
8739.txt,0.323720669
874.txt,0.127696823
8740.txt,0.733209085
8741.txt,0.7508593
8742.txt,0.968435941
8743.txt,0.939107044
8744.txt,0.978069298
8745.txt,0.202736779
8746.txt,0.892930612
8747.txt,0.746158277
8748.txt,0.402200096
8749.txt,0.648762242
875.txt,0.08499458
8750.txt,0.182349049
8751.txt,0.942880582
8752.txt,0.422463575
8753.txt,0.720633188
8754.txt,0.374693428
8755.txt,0.333333636
8756.txt,0.385231386
8757.txt,0.850642889
8758.txt,0.201011335
8759.txt,0.893642858
876.txt,0.115986176
8760.txt,0.869130386
8761.txt,0.892930612
8762.txt,0.892930612
8763.txt,0.893642858
8764.txt,0.942880582
8765.txt,0.372188633
8766.txt,0.259073393
8767.txt,0.43049622
8768.txt,0.952843055
8769.txt,0.927837951
877.txt,0.149139331
8770.txt,0.868183367
8771.txt,0.927837951
8772.txt,0.868183367
8773.txt,0.961709635
8774.txt,0.850642889
8775.txt,0.569671754
8776.txt,0.952843055
8777.txt,0.893642858
8778.txt,0.942880582
8779.txt,0.935384382
878.txt,0.087438706
8780.txt,0.952843055
8781.txt,0.364380122
8782.txt,0.384768699
8783.txt,0.935384382
8784.txt,0.707993681
8785.txt,0.971410311
8786.txt,0.6002138
8787.txt,0.299364046
8788.txt,0.892930612
8789.txt,0.260317578
879.txt,0.131409946
8790.txt,0.276679311
8791.txt,0.334774621
8792.txt,0.160495581
8793.txt,0.869130386
8794.txt,0.680023599
8795.txt,0.864771006
8796.txt,0.395408755
8797.txt,0.893642858
8798.txt,0.961709635
8799.txt,0.794059889
88.txt,0.131620198
880.txt,0.13506162
8800.txt,0.893642858
8801.txt,0.942880582
8802.txt,0.535462691
8803.txt,0.232330881
8804.txt,0.868183367
8805.txt,0.961709635
8806.txt,0.84965973
8807.txt,0.766126065
8808.txt,0.435046277
8809.txt,0.671261094
881.txt,0.079253129
8810.txt,0.745287659
8811.txt,0.525579505
8812.txt,0.892930612
8813.txt,0.563780633
8814.txt,0.746158277
8815.txt,0.893642858
8816.txt,0.935384382
8817.txt,0.586916402
8818.txt,0.316776397
8819.txt,0.559670265
882.txt,0.076107791
8820.txt,0.952843055
8821.txt,0.62005282
8822.txt,0.256727715
8823.txt,0.868183367
8824.txt,0.203508029
